date,admin1,market,latitude,longitude,yam,gari_yellow,gari_white,rice_local,maize_white,maize_yellow,cpi,fuel_price,temperature,rainfall
8/1/2018,Yobe,Nguru,12.87,10.45,129.2,147.14,139.2,250,101.6,106,240.14,72.53,25.11,5.18
9/1/2018,Yobe,Nguru,12.87,10.45,112.8,143.61,128.65,250,100,99.25,240.14,78.89,25.69,9.09
10/1/2018,Yobe,Nguru,12.87,10.45,112.8,119.63,118.6,239.26,90,90,240.14,81.03,26.42,6.72
11/1/2018,Yobe,Nguru,12.87,10.45,112.8,119.63,118.6,239.26,86.4,88.4,240.14,64.75,27.26,3.6
12/1/2018,Yobe,Nguru,12.87,10.45,96.8,137.75,112.5,239.26,85.7,83.75,240.14,57.36,26.78,0.33
3/1/2019,Yobe,Nguru,12.87,10.45,177.6,183.67,126.01,239.26,87.15,85.3,267.51,66.14,27.89,1.9
5/1/2019,Yobe,Nguru,12.87,10.45,177.6,138.81,138.2,250,86.31,84.44,267.51,71.32,27.48,6.39
6/1/2019,Yobe,Nguru,12.87,10.45,120.8,165.29,106.27,250,83.33,80,267.51,64.22,26.27,10.25
7/1/2019,Yobe,Nguru,12.87,10.45,104.8,117.55,100,205.19,77.99,80.2,267.51,63.92,25.44,6.21
8/1/2019,Yobe,Nguru,12.87,10.45,104.8,173.48,105.93,223.33,77.11,79.96,267.51,59.04,25.41,2.5
9/1/2019,Yobe,Nguru,12.87,10.45,85.6,146.07,106.17,214.44,81.82,85.52,267.51,62.83,25.71,8.94
10/1/2019,Yobe,Nguru,12.87,10.45,85.6,168.56,107.84,235.56,86.61,85.52,267.51,59.71,25.87,14
11/1/2019,Yobe,Nguru,12.87,10.45,85.6,126.52,115.5,239.26,89.86,90.3,267.51,63.21,27.26,2.78
1/1/2020,Yobe,Nguru,12.87,10.45,85.6,145.85,115.1,228.52,86.07,89.61,302.94,63.65,25.81,0.04
2/1/2020,Yobe,Nguru,12.87,10.45,85.6,141.62,121.28,230.37,88.08,90.84,302.94,55.66,27.25,0.02
6/1/2020,Yobe,Nguru,12.87,10.45,161.2,212.56,175.43,230.37,146.17,147.78,302.94,40.27,26.32,10.46
7/1/2020,Yobe,Nguru,12.87,10.45,161.2,183.67,224.74,357.04,165.97,164.58,302.94,43.24,24.96,8.83
8/1/2020,Yobe,Nguru,12.87,10.45,161.2,215.1,215.94,428.52,181.86,187.25,302.94,44.74,24.42,0.37
9/1/2020,Yobe,Nguru,12.87,10.45,112.8,243.16,200,428.52,184.99,182.38,302.94,40.91,25.32,10.6
10/1/2020,Yobe,Nguru,12.87,10.45,88.8,220,241.65,235.56,146.19,147.74,302.94,40.19,26.09,3.36
12/1/2020,Yobe,Nguru,12.87,10.45,112.8,238.76,222.66,321.48,148.48,152.15,302.94,49.99,27.02,0.85
1/1/2021,Yobe,Nguru,12.87,10.45,112.8,261.15,239.05,321.48,171.74,168.6,354.3,54.77,27.04,0.45
2/1/2021,Yobe,Nguru,12.87,10.45,112.8,232.5,234.55,357.04,193.71,187.5,354.3,62.28,27.65,0.55
3/1/2021,Yobe,Nguru,12.87,10.45,150.8,284.6,285.18,392.96,191.02,191.88,354.3,65.41,27.5,2.65
5/1/2021,Yobe,Nguru,12.87,10.45,150.8,289.17,289.72,392.96,194.66,197,354.3,68.53,27.42,2.78
6/1/2021,Yobe,Nguru,12.87,10.45,150.8,335.83,321.47,428.52,218.6,226.02,354.3,73.16,26.56,6.56
7/1/2021,Yobe,Nguru,12.87,10.45,150.8,371.17,331.84,428.52,244.18,249.17,354.3,75.17,25.57,8.02
8/1/2021,Yobe,Nguru,12.87,10.45,161.2,327.1,333.86,428.52,243.78,243.92,354.3,70.75,25.53,8.78
9/1/2021,Yobe,Nguru,12.87,10.45,161.2,355.25,294.37,428.52,234.98,235.19,354.3,74.49,25.76,9.2
11/1/2021,Yobe,Nguru,12.87,10.45,161.2,289.47,256.11,428.52,189.8,189.52,354.3,81.05,27.02,6.92
12/1/2021,Yobe,Nguru,12.87,10.45,161.2,302.38,251.46,392.96,199.84,198.6,354.3,74.17,27.03,0.04
1/1/2022,Yobe,Nguru,12.87,10.45,161.2,342.39,275.91,428.52,233.54,230,421.07,86.51,26.07,0.97
2/1/2022,Yobe,Nguru,12.87,10.45,161.2,280.84,282.68,428.52,234.08,228.83,421.07,97.13,27.29,0.24
3/1/2022,Yobe,Nguru,12.87,10.45,193.6,271.29,290,446.3,226.95,225.94,421.07,117.25,27.92,1.6
4/1/2022,Yobe,Nguru,12.87,10.45,217.6,316.63,270.48,446.3,221.52,226.17,421.07,104.58,27.28,6.46
5/1/2022,Yobe,Nguru,12.87,10.45,217.6,255.56,240.9,464.44,222.72,212.94,421.07,113.34,27.2,3.6
2/1/2023,Yobe,Nguru,12.87,10.45,217.6,309.28,280.48,600,195.55,198.94,524.91,82.58,27.39,0.62
3/1/2023,Yobe,Nguru,12.87,10.45,217.6,309.28,280.48,640,195.55,198.94,524.91,78.43,27.61,3.21
5/1/2023,Yobe,Nguru,12.87,10.45,217.6,309.28,280.48,713.7,195.55,198.94,524.91,75.47,27.82,3.31
6/1/2023,Yobe,Nguru,12.87,10.45,322.4,309.28,280.48,713.7,195.55,198.94,524.91,74.84,26.41,10.62
1/1/2015,Yobe,Potiskum,11.71,11.08,80.4,231.25,181.25,120,50,147,158.93,47.76,24.91,0.06
2/1/2015,Yobe,Potiskum,11.71,11.08,80.4,231.25,181.25,120,48.75,147,158.93,58.1,27.22,1.35
4/1/2015,Yobe,Potiskum,11.71,11.08,80.4,231.25,181.25,120,47.02,147,158.93,59.52,27.5,2.4
5/1/2015,Yobe,Potiskum,11.71,11.08,80.4,231.25,181.25,120,47.04,147,158.93,64.08,27.31,3.95
8/1/2015,Yobe,Potiskum,11.71,11.08,80.4,231.25,181.25,120,47,147,158.93,46.52,25.12,1.94
9/1/2015,Yobe,Potiskum,11.71,11.08,80.4,231.25,181.25,126,45.4,147,158.93,47.62,25.42,5.22
10/1/2015,Yobe,Potiskum,11.71,11.08,80.4,231.25,181.25,130,48.75,147,158.93,48.43,26.3,4.46
11/1/2015,Yobe,Potiskum,11.71,11.08,80.4,231.25,181.25,130,50,147,158.93,44.27,27.02,1.84
12/1/2015,Yobe,Potiskum,11.71,11.08,80.4,231.25,181.25,122,50,147,158.93,38.01,24.86,0.06
1/1/2016,Yobe,Potiskum,11.71,11.08,105.2,231.25,181.25,122,56.25,147,183.88,30.7,26.01,0.73
2/1/2016,Yobe,Potiskum,11.71,11.08,105.2,231.25,181.25,122,73,147,183.88,32.18,27.34,0.07
3/1/2016,Yobe,Potiskum,11.71,11.08,104.8,231.25,181.25,122,74.1,147,183.88,38.21,28.13,4.11
4/1/2016,Yobe,Potiskum,11.71,11.08,105.2,231.25,181.25,137.7,74.1,147,183.88,41.58,27.96,3.42
5/1/2016,Yobe,Potiskum,11.71,11.08,105.2,231.25,181.25,155.6,74.1,147,183.88,46.74,27.18,5.7
6/1/2016,Yobe,Potiskum,11.71,11.08,105.2,231.25,181.25,200,100,147,183.88,48.25,26.04,6.07
8/1/2016,Yobe,Potiskum,11.71,11.08,105.2,231.25,181.25,244,100,147,183.88,45.84,25.14,3.72
10/1/2016,Yobe,Potiskum,11.71,11.08,500,231.25,181.25,243,152.5,147,183.88,49.52,26.48,8.92
11/1/2016,Yobe,Potiskum,11.71,11.08,500,231.25,181.25,248,152.5,147,183.88,44.73,27.47,1.52
12/1/2016,Yobe,Potiskum,11.71,11.08,500,231.25,181.25,243,152.5,147,183.88,53.31,27.18,0.23
1/1/2017,Yobe,Potiskum,11.71,11.08,500,231.25,181.25,270,147.5,147,214.23,54.58,26.89,0.12
2/1/2017,Yobe,Potiskum,11.71,11.08,86.4,231.25,181.25,270,147.5,147,214.23,54.87,27.41,0.39
3/1/2017,Yobe,Potiskum,11.71,11.08,86.4,231.25,181.25,294.3,137.5,147,214.23,51.59,27.79,2.45
4/1/2017,Yobe,Potiskum,11.71,11.08,86.4,231.25,181.25,278.5,150.5,157,214.23,52.31,27.87,2.88
5/1/2017,Yobe,Potiskum,11.71,11.08,86.4,231.25,181.25,290.85,150.4,150,214.23,50.33,27.5,6.26
6/1/2017,Yobe,Potiskum,11.71,11.08,86.4,231.25,181.25,290.85,148,155,214.23,46.37,26.47,10.85
10/1/2017,Yobe,Potiskum,11.71,11.08,129.2,231.25,181.25,444.03,102.5,71,214.23,57.51,26.33,4.3
1/1/2018,Yobe,Potiskum,11.71,11.08,129.2,231.25,181.25,444.03,102.5,77.78,240.14,69.08,25.9,0
2/1/2018,Yobe,Potiskum,11.71,11.08,145.2,231.25,181.25,305.01,104.25,77.32,240.14,65.32,27.43,1.63
4/1/2018,Yobe,Potiskum,11.71,11.08,145.2,231.25,181.25,450.74,106.25,77.31,240.14,72.11,27.43,1.53
6/1/2018,Yobe,Potiskum,11.71,11.08,80.8,231.25,181.25,250,106.25,77.31,240.14,74.4,26.25,6.44
7/1/2018,Yobe,Potiskum,11.71,11.08,80.8,231.25,181.25,285.56,96.25,93.75,240.14,74.25,25.39,7.42
8/1/2018,Yobe,Potiskum,11.71,11.08,96.8,226,181.25,346,93,93.75,240.14,72.53,25.11,5.18
9/1/2018,Yobe,Potiskum,11.71,11.08,96.8,226,177.5,285.56,97.5,93.75,240.14,78.89,25.69,9.09
10/1/2018,Yobe,Potiskum,11.71,11.08,96.8,226,170,350,97.5,90,240.14,81.03,26.42,6.72
11/1/2018,Yobe,Potiskum,11.71,11.08,96.8,200,170,350,82.5,80,240.14,64.75,27.26,3.6
12/1/2018,Yobe,Potiskum,11.71,11.08,96.8,200,170,267.78,73.75,80,240.14,57.36,26.78,0.33
1/1/2019,Yobe,Potiskum,11.71,11.08,96.8,200,170,250,73.75,80,267.51,59.41,27.29,1.8
2/1/2019,Yobe,Potiskum,11.71,11.08,96.8,200,170,350,60.2,66.04,267.51,63.96,27.67,2.85
3/1/2019,Yobe,Potiskum,11.71,11.08,96.8,308.34,276.25,309.64,85,80,267.51,66.14,27.89,1.9
4/1/2019,Yobe,Potiskum,11.71,11.08,500,416.67,276.18,317.78,86.25,80,267.51,71.23,28.09,3.12
6/1/2019,Yobe,Potiskum,11.71,11.08,500,416.67,276.18,265.93,86.25,80,267.51,64.22,26.27,10.25
7/1/2019,Yobe,Potiskum,11.71,11.08,500,416.67,276.18,250,86.25,80,267.51,63.92,25.44,6.21
9/1/2019,Yobe,Potiskum,11.71,11.08,88.8,180,160,325.28,76.5,76.5,267.51,62.83,25.71,8.94
10/1/2019,Yobe,Potiskum,11.71,11.08,88.8,180,256.47,285.56,73.66,64.81,267.51,59.71,25.87,14
11/1/2019,Yobe,Potiskum,11.71,11.08,112.8,180,256.47,319.26,82.5,64.81,267.51,63.21,27.26,2.78
12/1/2019,Yobe,Potiskum,11.71,11.08,96.8,180,160,313.89,86.25,86.25,267.51,67.22,27.04,2.12
1/1/2020,Yobe,Potiskum,11.71,11.08,96.8,388.88,160,276.67,86.25,90,302.94,63.65,25.81,0.04
2/1/2020,Yobe,Potiskum,11.71,11.08,96.8,232.78,264.7,360,81.9,71.3,302.94,55.66,27.25,0.02
3/1/2020,Yobe,Potiskum,11.71,11.08,550,277.78,187.64,360,81.48,81.48,302.94,32.01,27.78,2.98
4/1/2020,Yobe,Potiskum,11.71,11.08,550,311.11,204.34,293,96.43,81.48,302.94,18.38,27.6,3.55
5/1/2020,Yobe,Potiskum,11.71,11.08,168.99,246.66,209.6,384.52,102.93,81.48,302.94,29.38,27.38,5.87
6/1/2020,Yobe,Potiskum,11.71,11.08,173.36,223.72,252.94,384.52,147.17,107.24,302.94,40.27,26.32,10.46
7/1/2020,Yobe,Potiskum,11.71,11.08,206.77,246.66,252.94,396.13,148.56,144.9,302.94,43.24,24.96,8.83
8/1/2020,Yobe,Potiskum,11.71,11.08,214.2,246.66,150,417.94,163.01,140.84,302.94,44.74,24.42,0.37
9/1/2020,Yobe,Potiskum,11.71,11.08,214.2,160,150,417.94,163.01,140.84,302.94,40.91,25.32,10.6
10/1/2020,Yobe,Potiskum,11.71,11.08,144.6,160,222.06,417.94,136.9,118.63,302.94,40.19,26.09,3.36
11/1/2020,Yobe,Potiskum,11.71,11.08,158.15,263.06,323.53,360.2,136.9,129.07,302.94,42.69,27.08,2.68
12/1/2020,Yobe,Potiskum,11.71,11.08,194.43,263.06,160,357.22,123.7,107.4,302.94,49.99,27.02,0.85
1/1/2021,Yobe,Potiskum,11.71,11.08,227.54,309.05,406.07,375.31,124.13,124.13,354.3,54.77,27.04,0.45
2/1/2021,Yobe,Potiskum,11.71,11.08,235,309.05,170,390,155.26,155.26,354.3,62.28,27.65,0.55
3/1/2021,Yobe,Potiskum,11.71,11.08,262.6,180,350.15,432.16,155.26,189.38,354.3,65.41,27.5,2.65
4/1/2021,Yobe,Potiskum,11.71,11.08,396,370.37,350,458,194.5,147.78,354.3,64.81,27.75,4.05
5/1/2021,Yobe,Potiskum,11.71,11.08,272.33,370.37,170,459.17,209.36,184.07,354.3,68.53,27.42,2.78
6/1/2021,Yobe,Potiskum,11.71,11.08,298.62,396.61,378.33,508,194.49,167.65,354.3,73.16,26.56,6.56
7/1/2021,Yobe,Potiskum,11.71,11.08,313.16,190,378.33,517.74,238.39,167.65,354.3,75.17,25.57,8.02
8/1/2021,Yobe,Potiskum,11.71,11.08,313.16,302.4,400,477.01,238.39,212.76,354.3,70.75,25.53,8.78
9/1/2021,Yobe,Potiskum,11.71,11.08,219.02,302.38,400,477.01,167.81,195.05,354.3,74.49,25.76,9.2
10/1/2021,Yobe,Potiskum,11.71,11.08,202.86,196.77,310.32,477.01,163.62,191.35,354.3,83.54,26.49,6.21
11/1/2021,Yobe,Potiskum,11.71,11.08,202.86,308.14,412.5,400,155.94,157.99,354.3,81.05,27.02,6.92
12/1/2021,Yobe,Potiskum,11.71,11.08,226,302.38,290,375.63,142.96,162.98,354.3,74.17,27.03,0.04
1/1/2022,Yobe,Potiskum,11.71,11.08,183.2,302.38,290,375.63,195.55,195.55,421.07,86.51,26.07,0.97
2/1/2022,Yobe,Potiskum,11.71,11.08,199.2,190,290,448.24,195.55,195.55,421.07,97.13,27.29,0.24
3/1/2022,Yobe,Potiskum,11.71,11.08,188.41,302.38,290,447.68,174.08,195.55,421.07,117.25,27.92,1.6
4/1/2022,Yobe,Potiskum,11.71,11.08,188.41,304.62,394.93,450,171.48,220.5,421.07,104.58,27.28,6.46
5/1/2022,Yobe,Potiskum,11.71,11.08,211.28,190,290,450,187.6,191.19,421.07,113.34,27.2,3.6
6/1/2022,Yobe,Potiskum,11.71,11.08,206.67,414.75,400,457.22,190.56,193.86,421.07,122.71,26.14,11.21
7/1/2022,Yobe,Potiskum,11.71,11.08,216.04,301.95,400,456.32,198.07,201.53,421.07,111.93,25.33,6.53
8/1/2022,Yobe,Potiskum,11.71,11.08,203.62,303.24,180,470.51,176.96,201.53,421.07,100.45,24.64,4.46
9/1/2022,Yobe,Potiskum,11.71,11.08,203.62,428.57,280.48,470.51,175.6,201.53,421.07,89.76,25.28,9.53
10/1/2022,Yobe,Potiskum,11.71,11.08,199.46,309.29,274.83,500,166.47,201.53,421.07,93.33,26.25,6.27
11/1/2022,Yobe,Potiskum,11.71,11.08,199.46,309.28,280.48,488.15,196.69,201.53,421.07,91.42,26.93,1.48
12/1/2022,Yobe,Potiskum,11.71,11.08,200,428.57,280.48,495.41,171.1,220,421.07,80.92,26.09,1.41
1/1/2023,Yobe,Potiskum,11.71,11.08,200,309.28,280.48,500,195.55,198.94,524.91,82.5,26.36,0.18
2/1/2023,Yobe,Potiskum,11.71,11.08,200,309.28,280.48,480,195.55,198.94,524.91,82.58,27.39,0.62
3/1/2023,Yobe,Potiskum,11.71,11.08,322.4,309.28,280.48,480,195.55,198.94,524.91,78.43,27.61,3.21
4/1/2023,Yobe,Potiskum,11.71,11.08,290.4,309.28,280.48,480,195.55,198.94,524.91,84.64,27.65,6
5/1/2023,Yobe,Potiskum,11.71,11.08,260.4,309.28,280.48,485.56,195.55,198.94,524.91,75.47,27.82,3.31
6/1/2023,Yobe,Potiskum,11.71,11.08,288.4,309.28,280.48,480,195.55,198.94,524.91,74.84,26.41,10.62
9/1/2023,Yobe,Potiskum,11.71,11.08,600,309.28,280.48,480,195.55,198.94,524.91,93.72,26.09,9.5
10/1/2023,Yobe,Potiskum,11.71,11.08,600,309.28,280.48,480,195.55,198.94,524.91,90.6,26.81,7.08
1/1/2024,Yobe,Potiskum,11.71,11.08,605,309.28,280.48,480,195.55,198.94,609.92,80.12,27.48,0.18
6/1/2023,Borno,Pulka,11.23,13.78,600,309.28,280.48,629.63,195.55,198.94,524.91,74.84,26.41,10.62
7/1/2023,Borno,Pulka,11.23,13.78,600,183.67,150,734.77,116.3,119,524.91,80.11,26.04,7.86
8/1/2023,Borno,Pulka,11.23,13.78,600,183.67,150,803.7,116.3,119,524.91,86.15,25.72,4.35
10/1/2023,Borno,Pulka,11.23,13.78,600,309.28,280.48,803.7,195.55,198.94,524.91,90.6,26.81,7.08
11/1/2023,Borno,Pulka,11.23,13.78,600,183.67,150,962.96,116.3,119,524.91,82.94,27.22,3.86
1/1/2024,Borno,Pulka,11.23,13.78,569.41,309.28,280.48,1037.04,195.55,198.94,609.92,80.12,27.48,0.18
1/1/2024,Borno,Rann,12.02,14.49,735.48,309.28,280.48,1296.3,195.55,198.94,609.92,80.12,27.48,0.18
7/1/2014,Kaduna,Saminaka,10.42,8.68,55.6,130,139.28,140,36.23,41,145.8,106.77,25.49,6.23
8/1/2014,Kaduna,Saminaka,10.42,8.68,63.6,130,110,140,36.23,41.75,145.8,101.61,24.66,5.85
9/1/2014,Kaduna,Saminaka,10.42,8.68,101.6,130,108.6,142.2,36.23,41.75,145.8,97.09,24.97,8.88
10/1/2014,Kaduna,Saminaka,10.42,8.68,10.5,130,108.6,142.2,36.23,41.75,145.8,87.43,25.89,8.05
11/1/2014,Kaduna,Saminaka,10.42,8.68,10.5,130,108.6,140.6,36.23,35.12,145.8,79.44,26.5,3.43
12/1/2014,Kaduna,Saminaka,10.42,8.68,64.4,130,108.6,140.6,36.23,35.12,145.8,62.34,26.77,0.19
1/1/2015,Kaduna,Saminaka,10.42,8.68,64.4,130,108.6,110.38,31.8,33.68,158.93,47.76,24.91,0.06
2/1/2015,Kaduna,Saminaka,10.42,8.68,86.4,130,84.82,143.8,30.2,32.15,158.93,58.1,27.22,1.35
3/1/2015,Kaduna,Saminaka,10.42,8.68,88.4,130,72.28,147.72,30.1,31.64,158.93,55.89,27.44,6.3
4/1/2015,Kaduna,Saminaka,10.42,8.68,88.4,130,70.95,147.1,30.1,40.8,158.93,59.52,27.5,2.4
5/1/2015,Kaduna,Saminaka,10.42,8.68,88.4,110,70.95,147.1,41.3,42.85,158.93,64.08,27.31,3.95
6/1/2015,Kaduna,Saminaka,10.42,8.68,127.6,110,70.95,147.1,43.8,48.25,158.93,61.48,26.03,6.7
7/1/2015,Kaduna,Saminaka,10.42,8.68,128,110,70,147.1,40.28,44.72,158.93,56.56,25.35,3.07
8/1/2015,Kaduna,Saminaka,10.42,8.68,128,110,77.5,147.1,41.5,44.75,158.93,46.52,25.12,1.94
9/1/2015,Kaduna,Saminaka,10.42,8.68,76.4,110,79,147.1,41.5,52.8,158.93,47.62,25.42,5.22
10/1/2015,Kaduna,Saminaka,10.42,8.68,77.6,106,87.5,132.25,48.6,47.5,158.93,48.43,26.3,4.46
11/1/2015,Kaduna,Saminaka,10.42,8.68,70.8,106,80,118.5,41.75,47.5,158.93,44.27,27.02,1.84
12/1/2015,Kaduna,Saminaka,10.42,8.68,72.8,120,80,148,41.75,47.5,158.93,38.01,24.86,0.06
1/1/2016,Kaduna,Saminaka,10.42,8.68,78.4,120,85,148,48.5,52.95,183.88,30.7,26.01,0.73
2/1/2016,Kaduna,Saminaka,10.42,8.68,88.4,120,80.5,148,57.75,59,183.88,32.18,27.34,0.07
3/1/2016,Kaduna,Saminaka,10.42,8.68,88.4,120,86,160,63,63,183.88,38.21,28.13,4.11
4/1/2016,Kaduna,Saminaka,10.42,8.68,88.4,120,86,204.6,71.25,74.25,183.88,41.58,27.96,3.42
5/1/2016,Kaduna,Saminaka,10.42,8.68,71.2,120,86,204.6,82.5,74.25,183.88,46.74,27.18,5.7
6/1/2016,Kaduna,Saminaka,10.42,8.68,114.4,120,86,255.04,82.5,95.2,183.88,48.25,26.04,6.07
8/1/2016,Kaduna,Saminaka,10.42,8.68,114.4,120,134.2,290.32,124.16,95.2,183.88,45.84,25.14,3.72
9/1/2016,Kaduna,Saminaka,10.42,8.68,114.4,120,136,290.32,91.2,95.2,183.88,46.57,25.49,12.87
10/1/2016,Kaduna,Saminaka,10.42,8.68,87.6,120,143.5,226.5,91.2,95.2,183.88,49.52,26.48,8.92
11/1/2016,Kaduna,Saminaka,10.42,8.68,100,120,165.2,225.2,91.84,95.2,183.88,44.73,27.47,1.52
12/1/2016,Kaduna,Saminaka,10.42,8.68,100,120,165.2,225.2,106.15,106.1,183.88,53.31,27.18,0.23
1/1/2017,Kaduna,Saminaka,10.42,8.68,100,120,165.2,292.35,128.35,106.1,214.23,54.58,26.89,0.12
2/1/2017,Kaduna,Saminaka,10.42,8.68,109.2,120,207,292.35,105.2,106.6,214.23,54.87,27.41,0.39
3/1/2017,Kaduna,Saminaka,10.42,8.68,109.2,120,207,270.16,121.84,106.6,214.23,51.59,27.79,2.45
4/1/2017,Kaduna,Saminaka,10.42,8.68,109.2,248,215.95,283.1,121.84,136.5,214.23,52.31,27.87,2.88
5/1/2017,Kaduna,Saminaka,10.42,8.68,109.2,248,215.95,283.1,121.84,138.84,214.23,50.33,27.5,6.26
6/1/2017,Kaduna,Saminaka,10.42,8.68,213.2,248,246,283.1,127.55,136.25,214.23,46.37,26.47,10.85
7/1/2017,Kaduna,Saminaka,10.42,8.68,213.2,248,246,300,122.25,125.55,214.23,48.48,25.3,7.82
8/1/2017,Kaduna,Saminaka,10.42,8.68,188,272,246,315.36,122.25,144.52,214.23,51.7,24.8,3.57
9/1/2017,Kaduna,Saminaka,10.42,8.68,124,294,246,315.36,122.25,100.5,214.23,56.15,25.32,5.23
10/1/2017,Kaduna,Saminaka,10.42,8.68,76,294,170.3,289.25,62.05,62.75,214.23,57.51,26.33,4.3
11/1/2017,Kaduna,Saminaka,10.42,8.68,76,294,161.2,289.25,69.76,73.6,214.23,62.71,26.85,1.89
12/1/2017,Kaduna,Saminaka,10.42,8.68,254.8,294,161.2,289.25,69.76,77.2,214.23,64.37,26.64,1.73
1/1/2018,Kaduna,Saminaka,10.42,8.68,254.8,294,201.26,289.25,69.76,85.71,240.14,69.08,25.9,0
2/1/2018,Kaduna,Saminaka,10.42,8.68,264.4,294,152.25,258.7,69.76,85.71,240.14,65.32,27.43,1.63
3/1/2018,Kaduna,Saminaka,10.42,8.68,222,294,165,266.2,69.76,78.85,240.14,66.02,27.47,1.4
4/1/2018,Kaduna,Saminaka,10.42,8.68,345.6,294,159,279.85,86.8,78.85,240.14,72.11,27.43,1.53
5/1/2018,Kaduna,Saminaka,10.42,8.68,210,294,159,286.44,83.72,85.52,240.14,76.98,26.9,6.12
7/1/2018,Kaduna,Saminaka,10.42,8.68,168.8,294,150,255.1,83.72,85.35,240.14,74.25,25.39,7.42
8/1/2018,Kaduna,Saminaka,10.42,8.68,110.4,294,152.6,255.1,77.65,79.76,240.14,72.53,25.11,5.18
9/1/2018,Kaduna,Saminaka,10.42,8.68,128.4,224.49,152.6,281.5,69,71.33,240.14,78.89,25.69,9.09
10/1/2018,Kaduna,Saminaka,10.42,8.68,142,224.49,118.6,233,69,71.33,240.14,81.03,26.42,6.72
11/1/2018,Kaduna,Saminaka,10.42,8.68,225.6,224.49,118.6,216.6,62.75,76.79,240.14,64.75,27.26,3.6
12/1/2018,Kaduna,Saminaka,10.42,8.68,262,224.49,118.6,230.65,62.75,79.37,240.14,57.36,26.78,0.33
2/1/2019,Kaduna,Saminaka,10.42,8.68,314.4,224.49,136.62,227.8,81.97,76.89,267.51,63.96,27.67,2.85
3/1/2019,Kaduna,Saminaka,10.42,8.68,314.4,183.67,157.89,254.5,81.97,78.43,267.51,66.14,27.89,1.9
4/1/2019,Kaduna,Saminaka,10.42,8.68,314.4,183.67,134.74,256.04,76.91,76.28,267.51,71.23,28.09,3.12
8/1/2019,Kaduna,Saminaka,10.42,8.68,186.8,183.67,134.77,239.66,57.95,62.5,267.51,59.04,25.41,2.5
9/1/2019,Kaduna,Saminaka,10.42,8.68,151.2,183.67,129.94,239.66,70.49,63.99,267.51,62.83,25.71,8.94
10/1/2019,Kaduna,Saminaka,10.42,8.68,234,183.67,115.64,293.4,65.82,67.39,267.51,59.71,25.87,14
11/1/2019,Kaduna,Saminaka,10.42,8.68,217.6,183.67,115.5,237.25,65.82,67.39,267.51,63.21,27.26,2.78
12/1/2019,Kaduna,Saminaka,10.42,8.68,139.6,183.67,117.5,237.25,70.75,72.35,267.51,67.22,27.04,2.12
1/1/2020,Kaduna,Saminaka,10.42,8.68,279.2,183.67,120.21,272.14,70.75,79.34,302.94,63.65,25.81,0.04
2/1/2020,Kaduna,Saminaka,10.42,8.68,279.2,183.67,120.21,261.92,70.75,83.62,302.94,55.66,27.25,0.02
3/1/2020,Kaduna,Saminaka,10.42,8.68,279.2,183.67,118.75,276.5,70.75,83.62,302.94,32.01,27.78,2.98
4/1/2020,Kaduna,Saminaka,10.42,8.68,311.62,183.67,176.25,367.59,83.08,83.62,302.94,18.38,27.6,3.55
5/1/2020,Kaduna,Saminaka,10.42,8.68,311.62,183.67,186.47,391.19,83.08,110.09,302.94,29.38,27.38,5.87
6/1/2020,Kaduna,Saminaka,10.42,8.68,311.62,183.67,149.55,385.85,128.04,144.22,302.94,40.27,26.32,10.46
7/1/2020,Kaduna,Saminaka,10.42,8.68,464.93,183.67,158.92,421.71,153.95,146.81,302.94,43.24,24.96,8.83
8/1/2020,Kaduna,Saminaka,10.42,8.68,309.47,183.67,246.36,466.32,159.23,210.8,302.94,44.74,24.42,0.37
9/1/2020,Kaduna,Saminaka,10.42,8.68,309.47,183.67,246.32,399.33,168.03,162.7,302.94,40.91,25.32,10.6
10/1/2020,Kaduna,Saminaka,10.42,8.68,209.6,183.67,247.29,339.35,119.25,115.07,302.94,40.19,26.09,3.36
11/1/2020,Kaduna,Saminaka,10.42,8.68,172.43,183.67,274.38,314.83,119.72,119.74,302.94,42.69,27.08,2.68
12/1/2020,Kaduna,Saminaka,10.42,8.68,172.43,183.67,255.01,331.2,164.46,119.74,302.94,49.99,27.02,0.85
1/1/2021,Kaduna,Saminaka,10.42,8.68,234.89,183.67,259.35,340.76,216.02,160.13,354.3,54.77,27.04,0.45
2/1/2021,Kaduna,Saminaka,10.42,8.68,237.6,183.67,259.35,408.7,204.92,176.25,354.3,62.28,27.65,0.55
3/1/2021,Kaduna,Saminaka,10.42,8.68,398.35,183.67,314.28,410.36,171.24,176.67,354.3,65.41,27.5,2.65
4/1/2021,Kaduna,Saminaka,10.42,8.68,398.35,183.67,320.33,411.58,160.97,162.17,354.3,64.81,27.75,4.05
5/1/2021,Kaduna,Saminaka,10.42,8.68,197.34,183.67,432.76,435.83,169.03,192.06,354.3,68.53,27.42,2.78
6/1/2021,Kaduna,Saminaka,10.42,8.68,191.2,183.67,355,462,185.56,214.1,354.3,73.16,26.56,6.56
7/1/2021,Kaduna,Saminaka,10.42,8.68,191.2,183.67,497,455.56,185.94,203.55,354.3,75.17,25.57,8.02
12/1/2021,Kaduna,Saminaka,10.42,8.68,191.2,183.67,350,428,187.25,181.4,354.3,74.17,27.03,0.04
1/1/2022,Kaduna,Saminaka,10.42,8.68,328.8,183.67,315,485,180,192.19,421.07,86.51,26.07,0.97
